Frequency,Power
14998000.000000,3336.061753
15006000.000000,2887.067128
15014000.000000,564.989452
15022000.000000,3208.547527
15030000.000000,3878.027975
15038000.000000,12502.187133
15046000.000000,10461.945225
15054000.000000,1532.729604
15062000.000000,1059.574722
15070000.000000,470.134802
15078000.000000,772.434129
15086000.000000,753.558664
15094000.000000,529.730505
15102000.000000,658.580619
15110000.000000,4674.772251
15118000.000000,35535.160147
15126000.000000,2614.929950
15134000.000000,1654.101988
15142000.000000,1860.676499
15150000.000000,3577.664946
15158000.000000,15739.158352
15166000.000000,17842.934347
15174000.000000,3626.675610
15182000.000000,2241.534951
15190000.000000,1611.652924
15198000.000000,1376.712683
15206000.000000,1163.673609
15214000.000000,1150.841553
15222000.000000,864.215831
15230000.000000,1022.664801
15238000.000000,712.869239
15246000.000000,657.286720
15254000.000000,1050.831773
15262000.000000,962.223210
15270000.000000,848.905619
15278000.000000,762.357725
15286000.000000,666.065845
15294000.000000,571.813043
15302000.000000,612.909313
15310000.000000,746.372796
15318000.000000,722.007803
15326000.000000,930.018878
15334000.000000,2425.701761
15342000.000000,9765.637157
15350000.000000,774.259585
15358000.000000,1655.321883
15366000.000000,615.538941
15374000.000000,242.450657
15382000.000000,213.467361
15390000.000000,127.457450
15398000.000000,6835.475251
15406000.000000,235.212246
15414000.000000,342.152167
15422000.000000,243.837832
15430000.000000,582.915291
15438000.000000,276.681927
15446000.000000,427.097720
15454000.000000,140.079852
15462000.000000,510.400440
15470000.000000,160.652457
15478000.000000,297.488079
15486000.000000,566.611959
15494000.000000,511.445084
15502000.000000,637.079701
15510000.000000,714.024654
15518000.000000,723.574325
15526000.000000,1211.243601
15534000.000000,102.968081
15542000.000000,312.640481
15550000.000000,243.485599
15558000.000000,135.411154
15566000.000000,246.966720
15574000.000000,255.273638
15582000.000000,306.731899
15590000.000000,215.836717
15598000.000000,120.077164
15606000.000000,142.163084
15614000.000000,232.449888
15622000.000000,113.917140
15630000.000000,214.499965
15638000.000000,289.851746
15646000.000000,259.489238
15654000.000000,177.090049
15662000.000000,94.681468
15670000.000000,323.918554
15678000.000000,254.826663
15686000.000000,260.205298
15694000.000000,166.418883
15702000.000000,162.377375
15710000.000000,122.931136
15718000.000000,393.477888
15726000.000000,200.384621
15734000.000000,152.892076
15742000.000000,177.107269
15750000.000000,222.547748
15758000.000000,217.650143
15766000.000000,175.901256
15774000.000000,136.112465
15782000.000000,208.463130
15790000.000000,236.271262
15798000.000000,184.724399
15806000.000000,93.011029
15814000.000000,160.517360
15822000.000000,581.779421
15830000.000000,952.868373
15838000.000000,317.404695
15846000.000000,253.859464
15854000.000000,455.224225
15862000.000000,472.166012
15870000.000000,352.119633
15878000.000000,432.320956
15886000.000000,417.741804
15894000.000000,246.972383
15902000.000000,207.987338
15910000.000000,231.345297
15918000.000000,214.382102
15926000.000000,155.592227
15934000.000000,301.159554
15942000.000000,216.714981
