Frequency,Power
13284000.000000,2147483647.000000
13292000.000000,2147483647.000000
13300000.000000,2147483647.000000
13308000.000000,2147483647.000000
13316000.000000,2147483647.000000
13324000.000000,2147483647.000000
13332000.000000,2147483647.000000
13340000.000000,2147483647.000000
13348000.000000,2147483647.000000
13356000.000000,2147483647.000000
13364000.000000,2147483647.000000
13372000.000000,2147483647.000000
13380000.000000,2147483647.000000
13388000.000000,2147483647.000000
13396000.000000,2147483647.000000
13404000.000000,2147483647.000000
13412000.000000,1514.889147
13420000.000000,7349.038948
13428000.000000,1904.811640
13436000.000000,5541.191512
13444000.000000,717.626251
13452000.000000,680.264837
13460000.000000,2093.824252
13468000.000000,408.464036
13476000.000000,1033.932623
13484000.000000,1621.794416
13492000.000000,2231.428617
13500000.000000,1050.306981
13508000.000000,1288.876298
13516000.000000,1643.571791
13524000.000000,953.384131
13532000.000000,1044.119449
13540000.000000,1086.065033
13548000.000000,653.432757
13556000.000000,1062.336777
13564000.000000,1002.679652
13572000.000000,844.083342
13580000.000000,726.545532
13588000.000000,485.245108
13596000.000000,2147483647.000000
13604000.000000,2147483647.000000
13612000.000000,2147483647.000000
13620000.000000,2147483647.000000
13628000.000000,2147483647.000000
13636000.000000,2147483647.000000
13644000.000000,2147483647.000000
13652000.000000,2147483647.000000
13660000.000000,2147483647.000000
13668000.000000,2147483647.000000
13676000.000000,2147483647.000000
13684000.000000,2147483647.000000
13692000.000000,2147483647.000000
13700000.000000,2147483647.000000
13708000.000000,2147483647.000000
13716000.000000,2147483647.000000
13724000.000000,2147483647.000000
13732000.000000,2147483647.000000
13740000.000000,2147483647.000000
13748000.000000,2147483647.000000
13756000.000000,2147483647.000000
13764000.000000,2147483647.000000
13772000.000000,2147483647.000000
13780000.000000,2147483647.000000
13788000.000000,2147483647.000000
13796000.000000,2147483647.000000
13804000.000000,3100.791779
13812000.000000,2072.341128
13820000.000000,2429.931298
13828000.000000,1280.645973
13836000.000000,1897.597490
13844000.000000,1399.296467
13852000.000000,1780.497268
13860000.000000,1576.034824
13868000.000000,2068.077010
13876000.000000,1304.240677
13884000.000000,8686.671800
13892000.000000,7588.265274
13900000.000000,35641.118930
13908000.000000,10876.065132
13916000.000000,1900.453639
13924000.000000,3864.912534
13932000.000000,8425.868405
13940000.000000,15176.832643
13948000.000000,6486.938090
13956000.000000,11465.562577
13964000.000000,34070.881913
13972000.000000,13846.379263
13980000.000000,29399.608501
13988000.000000,12986.229077
13996000.000000,2147483647.000000
14004000.000000,2147483647.000000
14012000.000000,2147483647.000000
14020000.000000,2147483647.000000
14028000.000000,2147483647.000000
14036000.000000,2147483647.000000
14044000.000000,2147483647.000000
14052000.000000,2147483647.000000
14060000.000000,2147483647.000000
14068000.000000,2147483647.000000
14076000.000000,2147483647.000000
14084000.000000,2147483647.000000
14092000.000000,2147483647.000000
14100000.000000,2147483647.000000
14108000.000000,2147483647.000000
14116000.000000,2147483647.000000
14124000.000000,2147483647.000000
14132000.000000,2147483647.000000
14140000.000000,2147483647.000000
14148000.000000,2147483647.000000
14156000.000000,2147483647.000000
14164000.000000,2147483647.000000
14172000.000000,2147483647.000000
14180000.000000,2147483647.000000
14188000.000000,2147483647.000000
14196000.000000,2147483647.000000
14204000.000000,2147483647.000000
14212000.000000,2147483647.000000
14220000.000000,2147483647.000000
14228000.000000,2147483647.000000
14236000.000000,2147483647.000000
14244000.000000,2147483647.000000
14252000.000000,2147483647.000000
14260000.000000,2147483647.000000
14268000.000000,2147483647.000000
14276000.000000,2147483647.000000
14284000.000000,2147483647.000000
14292000.000000,2147483647.000000
14300000.000000,2147483647.000000
14308000.000000,2147483647.000000
14316000.000000,2147483647.000000
14324000.000000,2147483647.000000
14332000.000000,2147483647.000000
14340000.000000,2147483647.000000
14348000.000000,2147483647.000000
14356000.000000,1043.943682
14364000.000000,427.561022
14372000.000000,408.231574
14380000.000000,919.068276
14388000.000000,717.085629
14396000.000000,1013.344892
14404000.000000,431.072729
14412000.000000,754.296083
14420000.000000,618.507279
14428000.000000,739.554162
14436000.000000,1818.431951
14444000.000000,1452.261004
14452000.000000,1328.820422
14460000.000000,946.779936
14468000.000000,1100.215072
14476000.000000,554.289362
14484000.000000,263.045029
14492000.000000,852.564579
